"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010721","negative regulation of cell development","41/1259","219/13425",0.187214611872146,1.99631148878758,4.78202101161067,1.27187835512452e-05,0.00147926805111512,0.00127189797439306,"NFATC4/MDK/CDKN2A/THY1/CLDN18/PTHLH/ASCL2/LILRB4/HMGA2/IGF1/CDH1/IGDCC4/RFLNA/HLA-G/NKX6-2/CLEC4G/LTF/SPP1/MT3/EDNRB/MAP2/GATA2/SORL1/TTPA/ANXA1/SEMA6D/INHBA/TRIB1/SEMA5A/CAV3/UBASH3B/DCC/PIK3R1/ZC3H12A/HOOK3/SEMA3G/IL1B/IL6/MAG/TBX21/TLR4",41
"GO:1904018","positive regulation of vasculature development","32/1259","154/13425",0.207792207792208,2.21573501954757,4.88120888813398,1.29030940686529e-05,0.00147926805111512,0.00127189797439306,"MDK/C3/PKM/GRN/CHI3L1/ADM2/HMGA2/HSPB1/SMOC2/GREM1/TNN/TWIST1/CXCR3/TEK/FUT1/HYAL1/TIE1/GATA2/CD36/JAK1/GATA6/SEMA5A/IL1A/VEGFC/KLF4/CX3CL1/ZC3H12A/IL1B/ADM/CAMP/CXCL8/CYP1B1",32
"GO:0007160","cell-matrix adhesion","41/1259","222/13425",0.184684684684685,1.96933430650667,4.68482842160235,1.78245380124396e-05,0.00195362319152019,0.00167975599699372,"COL17A1/ITGB4/MUC4/FERMT1/CDKN2A/CCR7/DUSP3/THY1/WNT4/SLC9A1/POSTN/CCL25/CD3E/ITGA11/ITGA7/GREM1/COL3A1/TNN/MSLN/ADAMTS9/MMP12/ARHGAP6/CDH13/GPM6B/DLC1/TEK/FUT1/LIMCH1/CD36/AJAP1/EPB41L5/FAM107A/ROCK2/ITGA2B/ITGA10/ITGAV/CX3CL1/PIK3R1/EPDR1/PECAM1/POLDIP2",41
"GO:0050920","regulation of chemotaxis","35/1259","178/13425",0.196629213483146,2.09670150199463,4.73826779148177,1.83055386231651e-05,0.00195362319152019,0.00167975599699372,"CXCL13/MDK/TPBG/THBS4/CCR7/LGMN/DUSP3/MIF/ARTN/TRPV4/S100A14/PLXNA4/SLAMF8/STAP1/HSPB1/GPR18/DEFB124/SMOC2/GREM1/CCL1/PLA2G7/CCR6/CXCR3/CCL7/CCL19/CDH13/NOVA2/SLIT2/PADI2/SEMA5A/VEGFC/PDGFRA/IL6/FPR2/CXCL8",35
"GO:0002250","adaptive immune response","66/1259","420/13425",0.157142857142857,1.67564960853285,4.52554541115835,1.85536692489953e-05,0.00195362319152019,0.00167975599699372,"C4B/C4A/CXCL13/CD27/CD79A/SLAMF7/C3/CD79B/IFNE/IGLL5/CTNNBL1/TNFRSF13C/VTCN1/HLA-DOB/PRR7/TNFRSF13B/LTA/CD3D/SUSD4/CR2/ASCL2/CD3E/LILRB4/BTLA/SIT1/LY9/JCHAIN/CCR6/RAET1E/ZP3/CD19/HLA-G/FCER2/IL13RA2/ZNF683/TNFRSF17/CLEC4G/CCL19/ALOX15/BTNL8/RAPGEF4/ARG1/HLA-E/LAMP3/IL18R1/JAK1/ANXA1/NFKBIZ/IL7R/SLC11A1/IL1RL1/LILRA1/TXK/C8B/ZC3H12A/FGL1/IL18RAP/IL1B/ICAM1/IL6/SH2D1B/FCGR3B/TBX21/GATA3/AHR/TLR4",66
"GO:0002251","organ or tissue specific immune response","10/1259","23/13425",0.434782608695652,4.63618468764029,5.61442100346643,1.85554441528376e-05,0.00195362319152019,0.00167975599699372,"CLDN2/RPL39/BPIFB1/LTF/RNASE3/DEFA1/NOS2/DEFA1B/IL6/CAMP",10
"GO:0015908","fatty acid transport","22/1259","90/13425",0.244444444444444,2.60656605771777,4.91929948145259,2.11546051611386e-05,0.00218273216052628,0.00187674749787448,"PLA2G2D/SLC27A4/MIF/BDKRB2/PLA2G2A/OXT/DRD2/TNFSF11/PLA2G2C/CRABP2/SLC27A2/FABP6/CD36/ANXA1/SLCO2A1/PTGS2/RBP2/NOS2/SPX/PPARG/IL1B/SLCO4A1",22
"GO:0071715","icosanoid transport","14/1259","43/13425",0.325581395348837,3.47174760330273,5.22225130953657,2.189829725685e-05,0.00221516304996253,0.00190463208752045,"PLA2G2D/MIF/BDKRB2/PLA2G2A/OXT/DRD2/TNFSF11/PLA2G2C/ANXA1/SLCO2A1/PTGS2/NOS2/IL1B/SLCO4A1",14
"GO:0032309","icosanoid secretion","12/1259","33/13425",0.363636363636364,3.87753628420825,5.32396251350067,2.40382010981131e-05,0.0023796618923525,0.00204607078368379,"PLA2G2D/MIF/BDKRB2/PLA2G2A/OXT/DRD2/TNFSF11/PLA2G2C/ANXA1/PTGS2/NOS2/IL1B",12
"GO:0042445","hormone metabolic process","37/1259","195/13425",0.18974358974359,2.02327854829841,4.63032189896489,2.44470014139722e-05,0.0023796618923525,0.00204607078368379,"CYP21A2/CYP27C1/SCG5/ALDH1A3/BACE2/DIO2/CHST8/WNT4/CEL/CRYM/AKR1D1/PLA2G7/CRABP2/SPP1/UGT2B17/ADH7/EDNRB/MME/PAPSS2/CYP3A5/INHBA/STC2/CYP3A7/HSD3B2/HSD3B1/ADH1B/PDGFRA/HSD17B6/SULT1B1/SULT1E1/ALDH1A1/RDH10/GHRHR/ADM/UGT2B4/CYP1B1/GATA3",37
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","27/1259","124/13425",0.217741935483871,2.32183120243921,4.75690661819119,2.50882346786839e-05,0.0023968556056913,0.00206085420927824,"DRD5/ADGRF4/RAMP1/TSHR/CXCL9/ADM2/PTHLH/GPR18/PDE10A/SCTR/AVPR2/CXCR3/TCP11/CXCL11/ADRA1A/RAPGEF4/ADGRF5/ADCY8/ARRDC3/VIPR1/CALCRL/ADRB1/RXFP1/GHRHR/ADM/ADRA1B/GPR157",27
"GO:0032496","response to lipopolysaccharide","49/1259","287/13425",0.170731707317073,1.82055057246363,4.52024113508202,2.5634777343948e-05,0.00240454211486232,0.00206746319095496,"CXCL13/SELENOW/LOXL1/NR1H3/CCR7/MIF/DIO2/LTA/HADHB/CXCL9/S100A14/STAP1/LCN10/CCR5/MMP9/ALPL/IL37/CITED1/LTF/SCGB1A1/MMP3/EDNRB/MPO/CD36/HPGD/NFKBIZ/PRKCE/CSF3/SLC11A1/PELI1/TRIB1/IL1A/ANKRD1/NOS2/CX3CL1/S100A8/ZFP36/ZC3H12A/FOS/NR4A1/AKAP12/SMAD6/FCAR/IL1B/IL6/HMGCS2/CAMP/CXCL8/TLR4",49
"GO:0022617","extracellular matrix disassembly","16/1259","55/13425",0.290909090909091,3.1020290273666,5.02497934388331,2.83665713691836e-05,0.00261327038738604,0.00224693104792744,"PRSS2/PBXIP1/SH3PXD2B/MMP11/FAP/CST3/MMP2/CARMIL2/MMP7/MMP9/NOXO1/MMP3/MMP12/FGFR4/IL6/ADAMTS4",16
"GO:0031650","regulation of heat generation","7/1259","12/13425",0.583333333333333,6.2202144559174,5.81963753700036,3.25470264344756e-05,0.00292749240981316,0.00251710409299082,"HTR2A/TNFSF11/NMU/EDNRB/ARRDC3/PTGS2/IL1B",7
"GO:0032963","collagen metabolic process","21/1259","86/13425",0.244186046511628,2.60381070247705,4.79977221490366,3.29123007887504e-05,0.00292749240981316,0.00251710409299082,"PRSS2/MMP11/PCOLCE/FAP/WNT4/RCN3/CST3/MMP2/COL1A1/MMP7/MMP9/ADAMTS14/MMP3/MMP12/RGCC/MMP25/INHBA/P3H2/KLF15/ERRFI1/IL6",21
"GO:0002009","morphogenesis of an epithelium","65/1259","420/13425",0.154761904761905,1.65026097810053,4.35549069863057,3.48143607550273e-05,0.00302627058750037,0.00260203512629469,"NFATC4/MDK/KRT15/SULF1/ACTB/KRT14/ALDH1A3/TMEM59L/CTHRC1/FERMT1/ASB2/KRT13/GRHL3/RET/KIF26B/WNT4/TFAP2A/ADAMTS16/MESP1/KRT19/MMP2/CA9/CARMIL2/KRT17/TP63/WNT10A/DNAAF1/HMGA2/SIX1/IGF1/GREM1/WT1/KRT23/CITED1/TWIST1/KRT6A/KRT40/MMP12/DLC1/NDRG4/CECR2/NKD1/DLL4/TIE1/CA2/MSN/AJAP1/EPB41L5/SLIT2/HBEGF/CLIC4/VEGFC/RSPO2/KLF4/ITGAV/LGR5/CAV3/SOSTDC1/HHIP/RDH10/COL4A1/ADM/FEM1B/LIF/GATA3",65
"GO:0002385","mucosal immune response","9/1259","20/13425",0.45,4.7984511517077,5.46849809462499,3.51960138108204e-05,0.00302627058750037,0.00260203512629469,"CLDN2/RPL39/BPIFB1/LTF/RNASE3/DEFA1/NOS2/DEFA1B/CAMP",9
"GO:0035809","regulation of urine volume","8/1259","16/13425",0.5,5.33161239078634,5.57688018408462,3.78715172438152e-05,0.0031927697184873,0.00274519370210577,"OXT/AVPR2/DRD2/EDNRB/INPP5K/NPR3/HYAL2/ADM",8
"GO:0050729","positive regulation of inflammatory response","30/1259","148/13425",0.202702702702703,2.16146448275122,4.57053190102262,3.90888421598126e-05,0.0031927697184873,0.00274519370210577,"MDK/C3/CCR7/GRN/HTR2A/LTA/PLA2G2A/TRPV4/STAP1/GZMK/CCL1/PLA2G7/ZP3/TNFSF11/CCL7/HLA-E/HYAL2/MEFV/LPL/NFKBIZ/PTGS2/IL1RL1/NLRP12/NEK7/CX3CL1/S100A8/IL1B/IL6/GNA14/TLR4",30
"GO:0061448","connective tissue development","42/1259","237/13425",0.177215189873418,1.88968540432933,4.44530025395713,3.92029518231979e-05,0.0031927697184873,0.00274519370210577,"BGN/COMP/FAM83A/MDK/PBXIP1/SULF1/CRIP1/TIMP1/TGFBI/CHRDL2/SH3PXD2B/LIPA/CHI3L1/TRPV4/BARX2/PTHLH/COL1A1/HMGA2/IGF1/GREM1/WT1/COL3A1/RFLNA/MUSTN1/WNT10B/ADAMTS7/HYAL1/SORL1/HYAL2/LPL/ARRDC3/RSPO2/RXFP1/CCN1/CBS/ERRFI1/ZBTB16/MATN3/PPARG/HMGCS2/ARID5B/GATA3",42
"GO:0034308","primary alcohol metabolic process","21/1259","87/13425",0.241379310344828,2.57388184382789,4.73768657107483,3.9607920523975e-05,0.0031927697184873,0.00274519370210577,"CYP21A2/CYP27C1/ALDH1A3/WNT4/CEL/ACSS1/IGF1/ALDH3B2/ADH7/EDNRB/SULT1C4/CYP3A5/CYP3A7/ADH1B/TKTL1/HSD17B6/SULT1B1/SULT1E1/ALDH1A1/RDH10/CYP1B1",21
"GO:0050878","regulation of body fluid levels","54/1259","333/13425",0.162162162162162,1.72917158620097,4.33439798933735,4.43614282334649e-05,0.00352093243471455,0.00302735317531694,"KCNN4/COMP/MT-CO2/ACTB/F12/TSPAN8/NR1H3/AQP5/PROC/FAP/HNF4A/HTR2A/TTR/CEL/ANGPTL2/TRPV4/HSPB1/PDIA2/OXT/COL3A1/AQP6/DGKI/AVPR2/DRD2/AQP2/BPIFA1/DCANP1/TP73/GP1BB/EDNRB/INPP5K/PEAR1/MPIG6B/NPR3/CHRM3/CD36/HYAL2/DGKE/PRKCE/CDO1/HEG1/SLC6A4/TUBB1/PDGFRA/UBASH3B/F11R/FGL1/HBB/IL6/GHRHR/APOH/CHRM1/ADM/TLR4",54
"GO:0046651","lymphocyte proliferation","47/1259","279/13425",0.168458781362007,1.79631385209289,4.32383874529841,5.25311669765445e-05,0.00410618621866656,0.00353056359871066,"PLA2G2D/MZB1/CD79A/PSMB10/IGFBP2/CDKN2A/MIF/TNFRSF13C/LIPA/VTCN1/WNT4/TNFRSF13B/MS4A1/PLA2G2A/CD38/CR2/CD3E/HHLA2/LILRB4/IGF1/BTLA/CD24/ZP3/CD19/HLA-G/CLEC4G/SCGB1A1/CCL19/ARG1/HLA-E/MSN/ANXA1/MPL/NFKBIZ/IL7R/SLC11A1/PELI1/IL1A/LAPTM5/IL1B/SPTA1/SFTPD/GPAM/IL6/SH3RF1/AHR/TLR4",47
"GO:0010817","regulation of hormone levels","65/1259","426/13425",0.152582159624413,1.62701786573292,4.23067509437423,5.41194973005596e-05,0.00412554824316274,0.0035472113723973,"CYP21A2/CYP27C1/SCG5/ALDH1A3/BACE2/DIO2/CHST8/SNAP25/HNF4A/WNT4/TRPV6/CEL/TRPV4/CD38/CRYM/HMGA2/AKR1D1/BLK/PLA2G7/DRD2/IL11/TNFSF11/CRABP2/NPFF/NMU/SPP1/UGT2B17/ADH7/KISS1/EDNRB/MME/RAPGEF4/PAPSS2/CYP3A5/CHRM3/ANXA1/RAB11FIP1/PRKCE/ADCY8/INHBA/STC2/CYP3A7/HSD3B2/HSD3B1/ADH1B/TUBB1/PDGFRA/HSD17B6/NOS2/RAB8B/SULT1B1/PPARG/SULT1E1/IL1B/IL6/SLCO4A1/ALDH1A1/RDH10/GHRHR/ADM/CAMP/UGT2B4/CYP1B1/LIF/GATA3",65
"GO:0071621","granulocyte chemotaxis","23/1259","102/13425",0.225490196078431,2.40445264682521,4.58021751916399,5.50471917314383e-05,0.00412554824316274,0.0035472113723973,"CXCL13/MDK/THBS4/CCR7/DPEP1/CCL25/CXCL9/TRPV4/S100A14/CCL13/CCL1/CCL7/CCL19/ANXA1/SLIT2/CSF3R/CXCL3/CX3CL1/S100A8/IL1B/CXCR1/CXCL8/CXCR2",23
"GO:0042742","defense response to bacterium","40/1259","225/13425",0.177777777777778,1.89568440561292,4.35852194662421,5.51779082725779e-05,0.00412554824316274,0.0035472113723973,"CXCL13/RPL39/IFNE/GRN/GSDMC/WFDC2/LTA/PLA2G2A/S100A14/SLAMF8/DEFB124/MMP7/JCHAIN/FCER2/HAMP/BPIFA1/PGLYRP4/KRT6A/LTF/HLA-E/MPO/CD36/DEFA4/NFKBIZ/IL7R/SLC11A1/RNASE3/DEFA1/NOS2/S100A8/DEFA1B/IL1B/SFTPD/IL6/ADM/FPR2/CAMP/CCL20/ADAMTS4/TLR4",40
"GO:0070661","leukocyte proliferation","51/1259","312/13425",0.163461538461538,1.74302712775707,4.27179956501999,5.7972189708898e-05,0.00427255038154578,0.00367360612681648,"PLA2G2D/MZB1/CD79A/PSMB10/IGFBP2/CDKN2A/MIF/TNFRSF13C/LIPA/VTCN1/WNT4/TNFRSF13B/MS4A1/PLA2G2A/CD38/CR2/CD3E/HHLA2/LILRB4/IGF1/BTLA/GREM1/CD24/ZP3/CD19/HLA-G/TNFSF11/CLEC4G/SCGB1A1/CCL19/ARG1/HLA-E/NPR3/MSN/ANXA1/MPL/NFKBIZ/IL7R/SLC11A1/PELI1/IL1A/LAPTM5/CX3CL1/IL1B/SPTA1/SFTPD/GPAM/IL6/SH3RF1/AHR/TLR4",51
"GO:0097530","granulocyte migration","26/1259","123/13425",0.211382113821138,2.25401499447878,4.49445197484714,6.00766811194938e-05,0.00436529011120378,0.00375334520737653,"CXCL13/MDK/THBS4/CCR7/DPEP1/CCL25/CXCL9/TRPV4/S100A14/SLAMF8/CCL13/CCL1/CCL7/CCL19/ANXA1/SLIT2/CSF3R/CXCL3/CX3CL1/S100A8/CD177/IL1B/PECAM1/CXCR1/CXCL8/CXCR2",26
"GO:0006805","xenobiotic metabolic process","22/1259","96/13425",0.229166666666667,2.4436556791104,4.56646766648695,6.12416205283353e-05,0.0043881322264678,0.0037729852179299,"SMOX/SLC28A3/HNF4A/ALDH3A1/UGT1A6/CYP2F1/GRIN1/UGT2B17/GSTA1/CYP2A13/SLCO1A2/SULT1C4/CYP3A5/PRKCE/FMO2/CYP3A7/FMO5/SULT1B1/RBBP9/UGT2B4/CYP1B1/AHR",22
"GO:0070372","regulation of ERK1 and ERK2 cascade","42/1259","242/13425",0.173553719008264,1.85064231746303,4.29563598381439,6.45451173484322e-05,0.00456148301918578,0.00392203496043682,"TPBG/CCR7/P2RY6/DUSP3/MIF/CHI3L1/HTR2A/PLA2G2A/TRPV4/IGF1/WNK2/DRD2/TNFSF11/CCL19/MT3/ALOX15/ALKAL1/FAM83D/SEMA6A/ADRA1A/FLT4/TEK/NDRG4/CD36/NAMPT/INHBA/JUN/FGFR4/DUSP6/IL1A/KLF4/PDGFRA/NLRP12/CCN1/CX3CL1/ERRFI1/AKAP12/IL1B/ICAM1/FPR2/LIF/TLR4",42
"GO:0050830","defense response to Gram-positive bacterium","19/1259","77/13425",0.246753246753247,2.63118533571274,4.61764458632893,6.61100737917299e-05,0.00460894419853425,0.003962842830133,"RPL39/LTA/PLA2G2A/MMP7/HAMP/PGLYRP4/KRT6A/LTF/HLA-E/CD36/DEFA4/IL7R/RNASE3/DEFA1/DEFA1B/IL1B/IL6/ADM/CAMP",19
"GO:0030574","collagen catabolic process","11/1259","31/13425",0.354838709677419,3.78372492249353,4.99151002874947,6.82862244003115e-05,0.00469718175574943,0.00403871087190053,"PRSS2/MMP11/FAP/CST3/MMP2/MMP7/MMP9/ADAMTS14/MMP3/MMP12/MMP25",11
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","31/1259","160/13425",0.19375,2.06599980142971,4.36358478412031,7.22282485499258e-05,0.00490296755617194,0.00421564874500536,"TPBG/CCR7/P2RY6/MIF/CHI3L1/HTR2A/PLA2G2A/TRPV4/IGF1/DRD2/TNFSF11/CCL19/MT3/ALOX15/ALKAL1/ADRA1A/FLT4/TEK/NDRG4/CD36/NAMPT/INHBA/JUN/FGFR4/PDGFRA/CX3CL1/AKAP12/IL1B/ICAM1/FPR2/TLR4",31
"GO:0019731","antibacterial humoral response","13/1259","42/13425",0.30952380952381,3.30052195620107,4.80346045284449,7.78765372985046e-05,0.00517091652437349,0.00444603548907069,"RPL39/WFDC2/MMP7/JCHAIN/BPIFA1/LTF/HLA-E/DEFA4/RNASE3/DEFA1/DEFA1B/ADM/CAMP",13
"GO:0002688","regulation of leukocyte chemotaxis","24/1259","111/13425",0.216216216216216,2.30556211493463,4.44308562633883,7.81801684243327e-05,0.00517091652437349,0.00444603548907069,"CXCL13/MDK/THBS4/CCR7/LGMN/MIF/TRPV4/S100A14/SLAMF8/STAP1/GPR18/DEFB124/GREM1/CCL1/PLA2G7/CCR6/CCL7/CCL19/SLIT2/PADI2/VEGFC/IL6/FPR2/CXCL8",24
"GO:0060343","trabecula formation","9/1259","22/13425",0.409090909090909,4.36222831973428,5.07712042009338,8.76571046239022e-05,0.00572434180702166,0.00492187926562457,"FHL2/MMP2/COL1A1/GREM1/WNT10B/TEK/HEY1/CAV3/ADAMTS1",9
"GO:0032943","mononuclear cell proliferation","47/1259","285/13425",0.164912280701754,1.75849671836462,4.16349822915275,8.97058383941294e-05,0.00578490525344142,0.0049739526709587,"PLA2G2D/MZB1/CD79A/PSMB10/IGFBP2/CDKN2A/MIF/TNFRSF13C/LIPA/VTCN1/WNT4/TNFRSF13B/MS4A1/PLA2G2A/CD38/CR2/CD3E/HHLA2/LILRB4/IGF1/BTLA/CD24/ZP3/CD19/HLA-G/CLEC4G/SCGB1A1/CCL19/ARG1/HLA-E/MSN/ANXA1/MPL/NFKBIZ/IL7R/SLC11A1/PELI1/IL1A/LAPTM5/IL1B/SPTA1/SFTPD/GPAM/IL6/SH3RF1/AHR/TLR4",47
"GO:0060294","cilium movement involved in cell motility","29/1259","148/13425",0.195945945945946,2.08941566665951,4.28700931615801,9.90005843402083e-05,0.00630548166186586,0.0054215524679615,"NME7/PLTP/TEKT5/EFHC1/LRRC23/CFAP46/CCR6/EFCAB6/RSPH9/CFAP61/CFAP157/RIBC2/CFAP77/GAS2L2/EFHC2/DNAI1/TEKT1/DNAH7/DRC7/DNAH9/CFAP126/CFAP47/TEKT2/SPAG6/LRRC46/DRC1/CATSPERD/CFAP20/DNAH17",29
"GO:0050921","positive regulation of chemotaxis","26/1259","127/13425",0.204724409448819,2.18302239622748,4.30905059480438,0.000105413337198202,0.00663204154396978,0.00570233379914277,"CXCL13/MDK/TPBG/THBS4/CCR7/LGMN/ARTN/TRPV4/S100A14/HSPB1/DEFB124/SMOC2/CCL1/PLA2G7/CCR6/CXCR3/CCL7/CCL19/CDH13/SLIT2/SEMA5A/VEGFC/PDGFRA/IL6/FPR2/CXCL8",26
"GO:0015732","prostaglandin transport","8/1259","18/13425",0.444444444444444,4.7392110140323,5.10658250333959,0.000108491535129547,0.00674346782811241,0.00579813987363233,"MIF/OXT/TNFSF11/SLCO2A1/PTGS2/NOS2/IL1B/SLCO4A1",8
"GO:0007159","leukocyte cell-cell adhesion","58/1259","378/13425",0.153439153439153,1.63615618341591,4.03584289868962,0.000115259519778725,0.00707885550641002,0.00608651148305196,"PLA2G2D/CD27/MDK/ACTB/IGFBP2/CDKN2A/CCR7/DUSP3/TNFRSF13C/SIRPG/THY1/VTCN1/HLA-DOB/CCL25/PLA2G2A/ASCL2/CD3E/HHLA2/LILRB4/IGF1/BTLA/CD24/ZP3/HLA-G/DAPL1/TNFSF11/CHST4/CLEC4G/SCGB1A1/CCL19/WNT10B/ARG1/HLA-E/MSN/ANXA1/SLC39A8/NFKBIZ/IL7R/OLR1/PELI1/IL1A/KLF4/LAPTM5/S100A8/ZBTB16/CD177/F11R/ZC3H12A/FGL1/IL1B/ICAM1/PECAM1/SPTA1/SFTPD/GPAM/IL6/TBX21/GATA3",58
"GO:0001539","cilium or flagellum-dependent cell motility","29/1259","150/13425",0.193333333333333,2.06155679110405,4.20582819758857,0.000126816515082508,0.00760751629430998,0.00654106235688725,"NME7/PLTP/TEKT5/EFHC1/LRRC23/CFAP46/CCR6/EFCAB6/RSPH9/CFAP61/CFAP157/RIBC2/CFAP77/GAS2L2/EFHC2/DNAI1/TEKT1/DNAH7/DRC7/DNAH9/CFAP126/CFAP47/TEKT2/SPAG6/LRRC46/DRC1/CATSPERD/CFAP20/DNAH17",29
"GO:0060285","cilium-dependent cell motility","29/1259","150/13425",0.193333333333333,2.06155679110405,4.20582819758857,0.000126816515082508,0.00760751629430998,0.00654106235688725,"NME7/PLTP/TEKT5/EFHC1/LRRC23/CFAP46/CCR6/EFCAB6/RSPH9/CFAP61/CFAP157/RIBC2/CFAP77/GAS2L2/EFHC2/DNAI1/TEKT1/DNAH7/DRC7/DNAH9/CFAP126/CFAP47/TEKT2/SPAG6/LRRC46/DRC1/CATSPERD/CFAP20/DNAH17",29
"GO:1901343","negative regulation of vasculature development","21/1259","94/13425",0.223404255319149,2.38220979162794,4.32599943641651,0.000131634427043528,0.00768911391025959,0.00661122127255056,"SERPINF1/SULF1/ADGRB2/THBS4/WNT4/THBS2/HLA-G/ADAMTS9/CXCR3/SEMA6A/TEK/RGCC/TIE1/CD36/ROCK2/KLF4/COL4A3/PPARG/ADAMTS1/APOH/AGO1",21
"GO:2000181","negative regulation of blood vessel morphogenesis","21/1259","94/13425",0.223404255319149,2.38220979162794,4.32599943641651,0.000131634427043528,0.00768911391025959,0.00661122127255056,"SERPINF1/SULF1/ADGRB2/THBS4/WNT4/THBS2/HLA-G/ADAMTS9/CXCR3/SEMA6A/TEK/RGCC/TIE1/CD36/ROCK2/KLF4/COL4A3/PPARG/ADAMTS1/APOH/AGO1",21
"GO:0002548","monocyte chemotaxis","13/1259","44/13425",0.295454545454545,3.1504982309192,4.59622280504812,0.000132648020549157,0.00768911391025959,0.00661122127255056,"LGMN/S100A14/SLAMF8/DEFB124/GREM1/CCL1/PLA2G7/TNFSF11/CCL7/ANXA1/SLIT2/IL6/FPR2",13
"GO:0031589","cell-substrate adhesion","52/1259","331/13425",0.157099697885196,1.67518939166701,4.00113651657215,0.000140555321569649,0.00805694337753133,0.00692748684321054,"COL17A1/ITGB4/MDK/FAT2/MUC4/FERMT1/CDKN2A/CCR7/MICALL2/DUSP3/FBLN2/THY1/WNT4/SLC9A1/POSTN/CCL25/COL1A1/CD3E/ITGA11/EGFLAM/ITGA7/GREM1/COL3A1/CCDC80/TNN/MSLN/ADAMTS9/ALOX15/MMP12/ARHGAP6/CDH13/GPM6B/DLC1/TEK/FUT1/LIMCH1/CD36/AJAP1/EPB41L5/PRKCE/FAM107A/ROCK2/ITGA2B/ITGA10/ITGAV/CCN1/CX3CL1/PIK3R1/EPDR1/SMAD6/PECAM1/POLDIP2",52
"GO:0043542","endothelial cell migration","36/1259","204/13425",0.176470588235294,1.8817455496893,4.08231147951154,0.000148653400692131,0.00842750433154621,0.00724610098920348,"S100A2/SERPINF1/CXCL13/LGMN/ATP5F1B/FAP/GRN/HSPB1/SMOC2/GREM1/ADAMTS9/FGFBP1/HSPA12B/CDH13/FLT4/TEK/FUT1/DLL4/RGCC/GATA2/ANXA1/VSTM4/SLIT2/PTGS2/SEMA5A/VEGFC/KLF4/S100A8/ZC3H12A/NR4A1/PPARG/FSTL1/PECAM1/APOH/CYP1B1/GATA3",36
"GO:0048771","tissue remodeling","29/1259","153/13425",0.189542483660131,2.02113410892554,4.0863940459595,0.000181718843344808,0.010190081661042,0.0087615927443366,"BGN/MDK/CTHRC1/THBS4/CDKN2A/TIMP1/LIPA/CLDN18/CD38/CST3/MMP2/IGF1/GREM1/RUFY4/TNFSF11/SPP1/FLT4/DLL4/NPR3/TIE1/ROCK2/FAM114A1/IL1A/CBS/PDK4/UBASH3B/PPARG/IL6/LIF",29
"GO:0042476","odontogenesis","22/1259","103/13425",0.213592233009709,2.27758199218057,4.1869966181983,0.00018449060840685,0.0102085439762662,0.00877746693381741,"FAM20C/AQP5/TFAP2A/CEMP1/PAX9/ENAM/COL1A1/TP63/WNT10A/AQP6/ALPL/SSUH2/TNFSF11/CSF3R/INHBA/RSPO2/PDGFRA/ODAM/SP6/SOSTDC1/FPR2/CAMP",22
"GO:0043588","skin development","37/1259","214/13425",0.172897196261682,1.843641667842,4.00199915613134,0.000186005647173682,0.0102085439762662,0.00877746693381741,"CDH3/COMP/SPRR1A/ITGB4/KRT14/KRT5/SLC27A4/FERMT1/CDKN2A/LTB/ABCB6/GRHL3/COL5A2/COL1A1/KRT17/TP63/WNT10A/FA2H/DSP/COL3A1/KRT81/KRT6A/WNT10B/ANXA1/NFKBIZ/ARRDC3/INHBA/GATA6/ROCK2/CLIC4/KLF4/ACVR1B/LGR5/ERRFI1/ZFP36/SOSTDC1/LATS2",37
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction","19/1259","83/13425",0.228915662650602,2.44097916686603,4.23610006803354,0.000193347004798992,0.0104997599764,0.00902785903848145,"PRDX1/CD27/TRIM21/GREM1/TRIM55/TNFSF11/CCL19/IL18R1/TRIM56/RTKN2/DDX3X/NLRP12/LAPTM5/EIF2AK2/ZC3H12A/IL1B/ADGRG3/AGO1/MKRN2",19
"GO:0050805","negative regulation of synaptic transmission","12/1259","40/13425",0.3,3.1989674344718,4.48042834793134,0.000203811586715798,0.0108630867143904,0.00934025309157044,"DRD5/HTR2A/CD38/TPRG1L/DRD2/GRIA1/ADCY8/SLC6A4/MAPT/ARC/IL1B/PCDH17",12
"GO:0001659","temperature homeostasis","29/1259","154/13425",0.188311688311688,2.00800986146498,4.04718677672101,0.000204248771330853,0.0108630867143904,0.00934025309157044,"BSCL2/NR1H3/MFAP2/DIO2/TSHR/HTR2A/NOVA1/SLN/OXT/ALPL/DRD2/TNFSF11/NMU/WNT10B/EDNRB/IL18R1/NPR3/CD36/ADIPOR2/ACADL/NOVA2/ARRDC3/PTGS2/ADRB1/IL1A/PRKAB2/IL1B/ALDH1A1/TLR4",29
